schedule_index,interval_start,interval_end,num_samples,correct_count,error_rate,fid_to_global_conditioned,error_ci_low,error_ci_high,error_ci_half_width,fid_bootstrap_mean,fid_bootstrap_std,fid_interval_median,fid_bias_estimate,fid_raw_ci_low,fid_raw_ci_high,fid_ci_low,fid_ci_high,fid_ci_half_width,feature_count,fid_interval_method,fid_interval_raw_method,fid_num_estimates
0,0.2,0.6,62,0,1.0,388.0234680175781,0.9416559278986275,0.9999999999999999,0.05834407210137249,431.7640523146031,34.41912440291845,430.69636513585726,43.74058429702495,372.90228599886234,493.313548355906,329.1617017018374,449.57296405888104,61.549496041302916,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
1,0.25,0.65,62,0,1.0,386.9393615722656,0.9416559278986275,0.9999999999999999,0.05834407210137249,430.4054096372507,25.01101621178518,435.0011098439372,43.4660480649851,389.3082269699765,477.3876361285994,345.8421789049914,433.9215880636143,46.98222649134868,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
2,0.3,0.7,62,3,0.9516129032258065,380.5106201171875,0.8671196207267605,0.9834083141494193,0.08449328249904597,426.66651024041045,25.590783495533845,425.89225856303915,46.155890123222946,383.5843484714853,468.37290384433084,337.4284583482624,422.2170137211079,43.08216176892512,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
3,0.35,0.75,62,7,0.8870967741935484,383.653564453125,0.7848025794735822,0.9442213647060003,0.10229419471996615,431.85961547226265,25.966579143097597,430.77672283443405,48.20605101913765,390.3506303763708,480.3931858475769,342.14457935723317,432.18713482843924,48.53357037531424,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
4,0.4,0.8,62,12,0.8064516129032258,370.41656494140625,0.6914820382117386,0.8856619175970974,0.11496957469148716,417.5737437230403,28.844580852268198,421.17606477876905,47.15717878163406,366.8205031158901,464.65834454534166,319.66332433425606,417.5011657637076,50.75324060715019,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
5,0.45,0.85,62,16,0.7419354838709677,312.8970031738281,0.6211887265285199,0.8344512385837193,0.12074675734244789,363.3895451696235,36.33944243002323,365.5959769076752,50.492541995795364,295.78770268743807,430.2027211342837,245.2951606916427,379.71017913848834,67.60184248218542,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
6,0.5,0.9,62,34,0.4516129032258065,211.47586059570312,0.3341971316759953,0.5746748753015568,0.12306197207575031,259.7027005525501,43.82572196065951,259.2763661175969,48.22683995684696,190.0868541768563,331.7209848513743,141.86001422000933,283.4941448945273,72.0182842988242,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
7,0.55,0.95,62,48,0.22580645161290325,113.45344543457031,0.1395518303858828,0.3440562091535795,0.11824975754067624,154.3292175240144,33.79955703002068,149.23598390867835,40.8757720894441,104.35997681861,220.68058447789613,63.4842047291659,179.80481238845204,66.35136695388172,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
8,0.6,1.0,62,62,0.0,6.8504180908203125,0.0,0.058344072101372456,0.058344072101372456,9.550460476819529,1.1621052897703443,9.6291387549159,2.7000423859992164,7.834054243776155,11.626250531761416,5.1340118577769385,8.9262081457622,2.075790054941887,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
9,0.65,1.0,62,62,0.0,8.151397705078125,0.0,0.058344072101372456,0.058344072101372456,11.340565433599693,1.7635215446778407,11.092948365325114,3.189167728521568,8.856343378493074,14.934482066332448,5.667175649971507,11.74531433781088,3.593916632732755,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
10,0.7,1.0,62,62,0.0,13.002822875976562,0.0,0.058344072101372456,0.058344072101372456,17.970733206572156,3.1479967580348114,17.741124750853903,4.967910330595593,13.530270191122282,24.724210266003038,8.562359860526689,19.756299935407444,6.753477059430882,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
11,0.75,1.0,62,62,0.0,16.907501220703125,0.0,0.058344072101372456,0.058344072101372456,23.657230787368636,3.782001295849784,23.509914154743903,6.749729566665511,18.297371670073414,29.589234066030066,11.547642103407902,22.839504499364555,5.93200327866143,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
12,0.8,1.0,62,61,0.016129032258064502,25.097984313964844,0.00285286716862182,0.08586720260689991,0.06973817034883541,35.60041856642303,6.471701376647433,35.338498576672166,10.502434252458187,25.652964934981224,46.5450221355678,15.150530682523037,36.04258788310961,10.944603569144768,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
