schedule_index,interval_start,interval_end,num_samples,correct_count,error_rate,fid_to_global_conditioned,error_ci_low,error_ci_high,error_ci_half_width,fid_bootstrap_mean,fid_bootstrap_std,fid_interval_median,fid_bias_estimate,fid_raw_ci_low,fid_raw_ci_high,fid_ci_low,fid_ci_high,fid_ci_half_width,feature_count,fid_interval_method,fid_interval_raw_method,fid_num_estimates
0,0.2,0.6,62,0,1.0,348.4581298828125,0.9416559278986275,0.9999999999999999,0.05834407210137249,377.9665462362984,18.81975926440166,374.3459977778037,29.508416353485927,354.09348700955115,419.8622928975577,324.5850706560652,390.3538765440718,41.895746661259295,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
1,0.25,0.65,62,0,1.0,350.53472900390625,0.9416559278986275,0.9999999999999999,0.05834407210137249,382.2667822981601,16.964462179089317,380.28274060265346,31.73205329425383,360.84308994989686,417.83313727576416,329.11103665564303,386.1010839815103,35.56635497760408,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
2,0.3,0.7,62,0,1.0,379.6593017578125,0.9416559278986275,0.9999999999999999,0.05834407210137249,415.1277601159443,22.494270356653104,417.6670769021033,35.468458358131784,373.5179537535243,453.55994316539704,338.0494953953925,418.09148480726526,41.60980636241999,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
3,0.35,0.75,62,0,1.0,388.3822326660156,0.9416559278986275,0.9999999999999999,0.05834407210137249,424.68706796409066,24.52823003158075,421.02457125049744,36.304835298075034,389.6282797976965,465.64265833175386,353.3234444996215,429.33782303367883,40.955590367663206,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
4,0.4,0.8,62,3,0.9516129032258065,403.6939392089844,0.8671196207267605,0.9834083141494193,0.08449328249904597,445.4565942205617,29.579022556698014,448.23719169612315,41.76265501157735,396.67973772605,493.88924423990477,354.91708271447266,452.1265892283274,48.77685649451172,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
5,0.45,0.85,62,4,0.935483870967742,401.77471923828125,0.8455248427224712,0.9746270944795591,0.0899590282452708,445.69920405939445,27.885704824525646,450.61929674110604,43.9244848211132,399.27827239441206,488.7771902746285,355.35378757329886,444.8527054535153,46.42093166498239,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
6,0.5,0.9,62,26,0.5806451612903225,269.2703857421875,0.4566558474484659,0.6952241409222806,0.12398931384185663,320.36735580833687,46.91958409241832,326.0006235186496,51.09697006614937,225.55511642452905,385.28650955971807,174.45814635837968,334.1895394935687,94.81223938380782,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
7,0.55,0.95,62,49,0.20967741935483875,156.03167724609375,0.12683989289511988,0.32639214897019314,0.1167147296153544,198.75595082379175,38.89342842224967,196.92878922911393,42.724273577698,135.37941665025158,270.0344751443523,92.6551430725536,227.3102015666543,71.27852432056056,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
8,0.6,1.0,62,61,0.016129032258064502,20.00226593017578,0.00285286716862182,0.08586720260689991,0.06973817034883541,26.700758286662715,10.415823701879843,24.042589219814573,6.698492356486934,15.950348664544663,49.20745863954512,9.251856308057729,42.50896628305819,22.50670035288241,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
9,0.65,1.0,62,61,0.016129032258064502,28.07453155517578,0.00285286716862182,0.08586720260689991,0.06973817034883541,35.749043178629385,17.488806594293187,30.989054434317364,7.674511623453604,19.754693342031498,78.21784201313855,12.080181718577895,70.54333038968494,42.46879883450916,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
10,0.7,1.0,62,57,0.08064516129032262,69.73164367675781,0.03493834698599274,0.1752857134861261,0.09464055219580347,86.73024611388048,31.446540796608783,85.68832904982308,16.99860243712267,43.786894005861534,137.63675843707517,26.788291568738863,120.63815599995249,50.906512323194676,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
11,0.75,1.0,62,47,0.24193548387096775,146.67315673828125,0.15245896205333753,0.3615250751602741,0.11958959128930635,178.49278566345765,43.68770410500415,175.99801577582014,31.819628925176403,99.00922392048241,258.5294048828193,67.18959499530601,226.70977595764285,80.0366192193616,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
12,0.8,1.0,62,17,0.7258064516129032,352.3994140625,0.6040746035801103,0.8211893638579795,0.12173184803279291,393.441730930674,41.56087371473708,391.883254790015,41.042316868174,324.01922161424756,463.6090618390317,282.97690474607356,422.5667449708577,70.16733090835771,62,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,30
