schedule_index,interval_start,interval_end,num_samples,correct_count,error_rate,fid_to_global_conditioned,error_ci_low,error_ci_high,error_ci_half_width,fid_bootstrap_mean,fid_bootstrap_std,fid_interval_median,fid_bias_estimate,fid_raw_ci_low,fid_raw_ci_high,fid_ci_low,fid_ci_high,fid_ci_half_width,feature_count,fid_interval_method,fid_interval_raw_method,fid_num_estimates
0,0.2,0.6,500,466,0.06799999999999995,50.15107727050781,0.04906650742490687,0.0935209227338743,0.02552092273387435,85.80169487062291,8.471733088727847,85.75490996335085,35.6506176001151,73.00553780765469,102.56799021274453,37.354920207539585,66.91737261262944,16.766295342121623,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
1,0.25,0.65,500,459,0.08199999999999996,39.94969177246094,0.06101908946846895,0.10935485915738874,0.027354859157388778,73.17790100857782,7.467411922495168,72.71532462190302,33.22820923611688,62.12136767794546,87.1461298751057,28.89315844182857,53.917920638988825,13.968228866527888,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
2,0.3,0.7,500,459,0.08199999999999996,39.092018127441406,0.06101908946846895,0.10935485915738874,0.027354859157388778,70.53161649600061,6.63935178147693,70.63024809833436,31.439598368559203,59.47511185949307,80.24826484673638,28.03551349093387,48.80866647817718,11.056504636507537,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
3,0.35,0.75,500,451,0.09799999999999998,40.387603759765625,0.07492391886460623,0.12720605086648182,0.029206050866481842,70.75016702979029,7.512476959775596,70.79126833041815,30.362563270024665,59.121925847024485,85.9194915529644,28.759362576999823,55.55692828293974,15.169324523174112,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
4,0.4,0.8,500,408,0.18400000000000005,54.296592712402344,0.1524894793781606,0.22032910379354043,0.036329103793540374,85.85494817714206,9.166378611834759,84.81027958561154,31.55835546473972,69.81737968611749,104.57976202274477,38.259024221377764,73.02140655800505,18.72481384560271,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
5,0.45,0.85,500,351,0.29800000000000004,72.49705505371094,0.25957321187843246,0.33950702166803465,0.041507021668034605,105.93567661209109,10.80725579200385,105.97664265957879,33.43862155838015,89.78871719928138,126.5978496336791,56.35009564090123,93.15922807529896,20.662173021588018,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
6,0.5,0.9,500,231,0.538,117.113037109375,0.494176845283715,0.581243704841207,0.04382315471628501,155.43308706806195,14.225371062692073,153.07914187840933,38.32004995868695,132.70738220186644,182.7457387716565,94.3873322431795,144.42568881296955,27.312651703594554,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
7,0.55,0.95,500,122,0.756,168.03773498535156,0.7164951931439073,0.791601144539778,0.0395048068560927,210.9678439687763,17.965617434983777,209.0108652662947,42.93010898342473,179.98512888659087,242.28867012795527,137.05501990316614,199.35856114453054,31.320826159178978,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
8,0.6,1.0,500,36,0.928,229.02899169921875,0.9019315959830375,0.9475419685818739,0.026068404016962532,275.93130884308516,12.486216430816096,274.9621364270103,46.90231714386641,256.55098682317,299.47119829776864,209.64866967930357,252.56888115390225,23.539889454683504,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
9,0.65,1.0,500,7,0.986,276.252685546875,0.9713869308622147,0.9932022102091564,0.014613069137785262,324.41805929059075,12.834271901940426,324.05396388484803,48.16537374371575,301.82146918345035,346.4505110869031,253.6560954397346,298.28513734318733,22.5965901071404,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
10,0.7,1.0,500,3,0.994,294.556640625,0.9825097478959467,0.9979574037280398,0.0114902521040533,342.506633533987,11.59001389631798,339.77421568010845,47.949992908986985,321.15221026203824,365.7190002051483,273.20221735305125,317.7690072961613,23.212366671161305,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
11,0.75,1.0,500,0,1.0,300.62841796875,0.9923756595384479,1.0,0.007624340461552137,348.15461905385456,12.220730073813366,344.8451977910044,47.52620108510456,326.65850685867963,372.5971900491776,279.13230577357507,325.070988964073,24.442570995323024,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
12,0.8,1.0,500,2,0.996,301.869384765625,0.9855342847848231,0.9989023694773173,0.010465715215176918,349.17721655886254,10.659861682161253,348.3430511132629,47.30783179323754,330.7827902654137,368.4160590122114,283.4749584721762,321.10822721897387,19.238842453348866,500,paired_permutation_folds_recentered_to_full_fid,paired_permutation_folds,50
